tweet id,tweet,label,disaster
384199722828693504,"Top #fractivist story: Drilled and Fracked: Colorado STILL flooding and it is c… http://t.co/MU0wLDZFkr, see more http://t.co/IU1ikWdJK6",on-topic,flood
384255276351635456,District 6 could lose millions in funding because of floods: With just a few days until students in Colorado are... http://t.co/cr75CMZ8rc,on-topic,flood
384462340780879874,"#COPets #COFlood #Northglenn Found pale grey tabby kitty, doesn't look very old. Long haired, very high pitched... http://t.co/JtsLtpxH5j",on-topic,flood
384539830517907456,"RT @fractivist: House Democrats call for hearing on oil, gas spills in Colorado floods  #ban #fracking http://t.co/GbfajYHvGS",on-topic,flood
384690443801202688,RT @KyleDyer9News: #Boulder estimates $49M in repairs to infrastructure b/c #coflood. City can cover w/ savings. No need to change budget. …,on-topic,flood
384696248709562369,I am grateful for the support of the House - thanks for passing disaster relief for Colorado. #Coflood #COFloodRelief -cg,on-topic,flood
384703135778095105,"RT @YourAnonNews: Meet the 4 Colorado republicans who voted against #Sandy aid, but now want aid for #COflood http://t.co/ntS5cTmGOz",on-topic,flood
384720810575138817,Impact of government shutdown on federal flood relief in Colorado unclear (http://t.co/CnGgvUPWBq)  #govshutdown #coloradoflood,on-topic,flood
384825462628691968,"RT @SnowScribe: @jaredpolis and other U.S. congressmen call for hearing on flood-triggered #oil, #gas #spills #fracking #boulderflood http:…",on-topic,flood
384840239178465280,Nice republicans @denverpost: #CoFlood: Colorado National Guard flood work could be delayed by shutdown http://t.co/vuWqpESDRo  #copolitics”,on-topic,flood
384913589158420480,RT @coloradoan: Shutdown could slow flood recovery.  http://t.co/5Db0PQOB6J #COFlood,on-topic,flood
